"Checkbox","Prebook Description","Special Order Qty","Item No","Substituted Item","Qty","Order Multiple","Average Sales Last 4 Weeks","On Hold","Promotion Lift %","Wholesale Discount %","Retail Price","Net Wholesale Price","Wholesale Price","Order Line Type","DMIN Default","OSTAT New","NAV Order No","Days Until out of Stock","Days in Stock","Average Sales Last 13 Weeks","Allowed Dmin Change","Life Cycle Status","Line Up Status","Sales Last Week","Forecast for Order Period","4 Week Forecast","Days in Stock Order","Special Order No","Un-Scheduled Order","Web Title","Forecast + Safety Stock","Promotional Demand","Label","Pet Size","Life Stage","Product Type","Merchandise Division","Department","Category","Sub-Category","Undelivered","Constrained","Brand","DMIN New","DMAX New","Order Id","Item Id","Store No","Store","Warehouse No","Order Date","Picking Date","Est. Delivery Date","Warehouse","Extended Net Wholesale Price","Extended Retail Price","Transferred Date","Created","Constrained Recommended Qty","Item Description","UnConstrained Qty","Qty On Hand","Weight","Volume","Pallets","Open sales order quantity","Order Period","Order Exceptions","Days until safety stock on hand","Original Item No","Purchase Units","In Promotion","Additional Lead Time","Cost of Sales Last Week","End of order period","Comment","NBO","Gross Margin %","WOSUnconstrained","WOSconstrained","Wholesale Gross Margin %","Order Qty Last Week","Stock Total"
"","","","1000268","38107","0","1","0","","0","","1.49","0.05","0.05","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0.01","0.0291","0","","false","","2","0","PRIVATE LABEL","","PUPPY","NATURAL/HOLISTIC","Dog","Consumables","Food","Natural Enhanced","0","No","PERFORMATRIN ULTRA","1","999999","355142","102657","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG L&R PUP SMP 4oz","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","96.6443","",""
"","","","1000287","","0","1","0.5","","0","","2.49","0.05","0.05","Scheduled Order","1","Auto","210260299","0","0","0.15","All","LST","REG-1","0","0","0.0135","0","","false","","12","0","PRIVATE LABEL","","ALL","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","PERFORMATRIN ULTRA","1","999999","355142","109089","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT CT GF OCN SMP 4OZ","0","12","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","52","52","97.992","",""
"","","","1000307","","0","1","0","","0","","14.99","9.89","9.89","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Chicken & Vegetable Flavour Puppy Dog Food","0","0","PRIVATE LABEL","","PUPPY","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","117071","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG CHK PUP 5lb","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.0227","",""
"","","","1000309","","0","1","0","","0","","49.99","34.99","34.99","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0.0028","0","","false","Chicken & Vegetable Flavour Puppy Dog Food","1","0","PRIVATE LABEL","","PUPPY","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","117626","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG CHK PUP 40lb","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","30.006","",""
"","","","1000310","","0","1","0","","0","","14.99","9.89","9.89","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0.0005","0","","false","Chicken Flavour Small Breed Adult Dog Food","0","0","PRIVATE LABEL","SMALL","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","118193","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG SMBRCHKN AD 5LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.0227","",""
"","","","1000311","","0","1","0.25","","0","","24.99","17","17","Scheduled Order","1","Manual","210260299","0","0","0.15","All","LST","REG-1","0","0.34","1.2801","0","","false","Chicken Flavour Small Breed Adult Dog Food","1","0","PRIVATE LABEL","SMALL","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","118756","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG SMBR CHKN AD 15lb","1","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","6","0","31.9728","",""
"","","","1000312","","0","1","0","","0","","14.99","9.89","9.89","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0.0004","0","","false","Beef & Vegetable Flavour Adult Dog Food","0","0","PRIVATE LABEL","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","119324","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG BF AD 5lb","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.0227","",""
"","","","1000313","","0","1","0","","0","","24.99","17","17","Scheduled Order","1","Manual","210260299","0","0","0.15","All","LST","REG-1","0","0.2","0.8117","0","","false","Beef & Vegetable Flavour Adult Dog Food","0","0","PRIVATE LABEL","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","119895","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG BF AD 15lb","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","31.9728","",""
"","","","1000314","","0","1","0.5","","0","","49.99","34.99","34.99","Scheduled Order","1","Manual","210260299","0","0","0.38","All","LST","REG-1","1","0.44","1.5094","0","","false","Beef & Vegetable Flavour Adult Dog Food","0","0","PRIVATE LABEL","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","120459","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG BF AD 40lb","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","34.99","","","false","","0","0","30.006","",""
"","","","1000315","","0","1","0","","0","","14.99","9.89","9.89","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Chicken & Vegetable Flavour Adult Dog Food","0","0","PRIVATE LABEL","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","121029","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG CHK AD 5lb","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.0227","",""
"","","","1000316","","1","1","0","","0","","24.99","17","17","Scheduled Order","1","Auto","210260299","0","0","0.38","All","LST","REG-1","0","0.18","0.7308","28","","false","Chicken & Vegetable Flavour Adult Dog Food","1","0","PRIVATE LABEL","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","121593","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","17","24.99","","2026-08-21","1","BRKS DG CHK AD 15lb","1","0","","","","","21 Aug 2026 - "," ","","","1","0","0","0","","","false","31.9728","2","2","31.9728","",""
"","","","1000317","","0","1","0","","0","","49.99","34.99","34.99","Scheduled Order","1","Auto","210260299","0","0","0.08","All","LST","REG-1","0","0.02","0.0602","0","","false","Chicken & Vegetable Flavour Adult Dog Food","1","0","PRIVATE LABEL","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Basic Maintenance","0","No","BARKER'S","1","999999","355142","122157","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRKS DG CHK AD 40lb","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","12","30.006","",""
"","","","1002231","","0","1","0","","0","","1.49","0.05","0.05","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0.0193","0","","false","","3","0","PRIVATE LABEL","SMALL","ADULT","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","PERFORMATRIN ULTRA","1","999999","355142","153461","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG SB CK&R SMP 4oz","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","96.6443","",""
"","","","1002234","","0","1","0","","0","","1.49","0.05","0.05","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0.0058","0","","false","","3","0","PRIVATE LABEL","","ADULT","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","PERFORMATRIN ULTRA","1","999999","355142","155179","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG SB SNR SMP 4oz","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","96.6443","",""
"","","","1002294","","0","1","0","","0","","1.49","0.05","0.05","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0.0112","0","","false","","3","0","PRIVATE LABEL","","ADULT","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","PERFORMATRIN ULTRA","1","999999","355142","165181","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG SB LMB&R SMP 4OZ","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","96.6443","",""
"","","","1002297","","0","1","0","","0","","1.49","0.05","0.05","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0.01","0.0275","0","","false","","5","0","PRIVATE LABEL","","ALL","LIMITED INGREDIENTS","Dog","Consumables","Food","Natural Enhanced","0","No","PERFORMATRIN ULTRA","1","999999","355142","166891","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG SB LID FSH SMP 4oz","0","5","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","96.6443","",""
"","","","1050017","","0","1","0","","91","10","12.99","5.292","5.88","Scheduled Order","2","Auto","210260299","0","0","0.08","All","LST","REG-1","0","0.13","0.7803","0","","false","Oven Baked Bacon & Apple Small Dog Treats","2","0","PRIVATE LABEL","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","PERFORMATRIN ULTRA","2","999999","355142","179301","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG OB BCN&APL SM 16OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","25","25","54.7344","",""
"","","","1050019","","0","1","0.5","","65","10","12.99","5.292","5.88","Scheduled Order","2","Auto","210260299","0","0","0.15","All","LST","REG-1","0","0.14","0.8911","0","","false","Oven Baked Duck & Blueberry Small Dog Treats","2","0","PRIVATE LABEL","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","PERFORMATRIN ULTRA","2","999999","355142","180479","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG OB DK&BLR SM 16OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","13","13","54.7344","",""
"","","","1050021","","2","1","0.25","","55","10","12.99","5.292","5.88","Scheduled Order","2","Auto","210260299","9","9","0.38","All","LST","REG-1","0","0.3","1.8248","27","","false","Oven Baked Peanut Butter Small Dog Treats","3","0","PRIVATE LABEL","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","PERFORMATRIN ULTRA","2","999999","355142","181664","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","10.584","25.98","","2026-08-21","2","PERF ULT DG OB PB SM 16OZ","2","1","","","","","21 Aug 2026 - "," ","","","2","1","0","0","","","false","59.261","7","7","54.7344","",""
"","","","1050023","","0","1","0","","73","10","12.99","5.292","5.88","Scheduled Order","2","Auto","210260299","0","0","0.08","All","LST","REG-1","0","0.19","1.2799","0","","false","Oven Baked Bacon & Apple Large Dog Treats","3","0","PRIVATE LABEL","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","PERFORMATRIN ULTRA","2","999999","355142","182844","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG OB BCN&APL LG 16OZ","0","3","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","37","37","54.7344","",""
"","","","1050025","","0","1","0","","89","10","12.99","5.292","5.88","Scheduled Order","2","Auto","210260299","0","0","0.15","All","LST","REG-1","0","0.13","0.77","0","","false","Oven Baked Duck & Blueberry Large Dog Treats","2","0","PRIVATE LABEL","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","PERFORMATRIN ULTRA","2","999999","355142","184025","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG OB DK&BLR LG 16OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","13","13","54.7344","",""
"","","","1050027","","0","1","0","","79","10","12.99","5.292","5.88","Scheduled Order","2","Auto","210260299","0","0","0","All","LST","REG-1","0","0.09","0.5544","0","","false","Oven Baked Peanut Butter Large Dog Treats","3","0","PRIVATE LABEL","","","BISCUITS","Dog","Consumables","Treats","Biscuits","0","No","PERFORMATRIN ULTRA","2","999999","355142","185205","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PERF ULT DG OB PB LG 16OZ","0","3","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","54.7344","",""
"","","","1050350","18424","0","1","0.5","","0","","114.99","71.69","71.69","Scheduled Order","1","Auto","210260299","0","0","0.23","All","LST","REG-1","1","0.4","1.3029","0","","false","Feline Health Nutrition Indoor Adult Cat Food","3","0","BRAND","","ADULT","GENERAL NUTRITION","Cat","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","193747","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCFHN CT INDR AD 15LB","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","71.69","","","false","","13","13","37.6554","1",""
"","","","1050673","1100800","0","1","0.25","","0","","25.99","17.53","17.53","Scheduled Order","2","Manual","210260299","0","0","0.23","All","LST","REG-1","0","0.26","1.366","0","","false","Sensitivities Limited Ingredient Grain-Free Turkey Recipe Dog Food","2","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","GO! SOLUTIONS","2","999999","355142","194582","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GO! DG SENS LID GF TKY 3.5LB","0","2","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","8","8","32.551","",""
"","","","1050674","1100801","0","1","0","","0","","105.99","71.49","71.49","Scheduled Order","2","Manual","210260299","0","0","0.23","All","LST","REG-1","0","0.4","1.4241","0","","false","Sensitivities Limited Ingredient Grain-Free Turkey Recipe Dog Food","2","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","GO! SOLUTIONS","2","999999","355142","195051","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GO! DG SENS LID GF TKY 22LB","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","8","8","32.5502","",""
"","","","1050676","26607","1","1","0","","0","","147.99","99.82","99.82","Scheduled Order","2","Auto","210260299","66","66","0.08","All","LST","OPTN","0","0.06","0.2513","133","","false","Sensitivities Limited Ingredient Grain-Free Venison Recipe Dog Food","2","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","GO! SOLUTIONS","2","999999","355142","195447","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","99.82","147.99","","2026-08-21","1","GO! DG SENS LID GF VEN 22LB","1","1","","","","","21 Aug 2026 - "," ","","","1","0","0","0","","","false","32.5495","25","25","32.5495","",""
"","","","1050677","1102210","0","1","0","","0","100","1.49","0","0.05","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","","0","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","GO! SOLUTIONS","2","999999","355142","195741","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GO! DG SENS LID GF DUCK SMP","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","96.6443","",""
"","","","10876","","0","24","0.5","","0","","3.49","2.5196","2.5196","Scheduled Order","3","Manual","210260299","0","0","0.23","All","LST","OPTN","0","0.35","1.2741","0","","false","Wilderness Wild Delights Chicken & Turkey Minced Recipe Adult Cat Food","19","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Natural Maintenance","0","No","BLUE BUFFALO","4","999999","355142","200326","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BLU CT AD WILD MCD CK&TK5.5OZ","0","19","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","52","52","27.8052","",""
"","","","10877","","0","24","0","","0","","3.49","2.2596","2.2596","Scheduled Order","3","Manual","210260299","0","0","0","All","LST","OPTN","0","0.01","0.0193","0","","false","Wilderness Wild Delights Chicken & Trout Minced Recipe Adult Cat Food","3","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Natural Maintenance","0","No","BLUE BUFFALO","4","999999","355142","200749","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BLU CT AD WILD WD CK&TT 5.5OZ","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","35.255","",""
"","","","10880","","0","24","0","","0","","3.49","1.9446","1.9446","Scheduled Order","3","Manual","210260299","0","0","0.23","All","LST","OPTN","0","0.15","0.4585","365","","false","Wilderness Grain Free Chicken Recipe Mature Cat Food","24","0","BRAND","","SENIOR","GRAIN-FREE","Cat","Consumables","Food","Natural Maintenance","0","No","BLUE BUFFALO","4","999999","355142","201774","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BLU CT MATURE WILD CHK 5.5OZ","24","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","52","0","44.2808","",""
"","","","10881","","0","24","1","","0","","2.79","1.7929","1.7929","Scheduled Order","3","Manual","210260299","0","0","0.69","All","LST","OPTN","2","0.62","2.0948","0","","false","Tastefuls Natural Pate Chicken Entree Adult Cat Food","37","0","BRAND","","ADULT","NATURAL/HOLISTIC","Cat","Consumables","Food","Natural Maintenance","0","No","BLUE BUFFALO","4","999999","355142","202207","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BLU CT AD TF INDR CHK 5.5OZ","0","37","","","","","21 Aug 2026 - "," ","","","0","1","0","3.5858","","","false","","52","52","35.7384","24",""
"","","","10883","","0","24","0","","0","25","2.89","1.2409","1.6546","Scheduled Order","3","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0028","0","","false","Wilderness Grain Free Chicken Recipe Kitten Cat Food","0","0","BRAND","","KITTEN","GRAIN-FREE","Cat","Consumables","Food","Natural Maintenance","0","No","BLUE BUFFALO","4","999999","355142","202695","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BLU CT KIT WILD CHK 3OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.7474","",""
"","","","1100001","","0","1","0","","0","","72.99","46.43","46.43","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0.01","0.019","0","","false","Wilderness Chicken Recipe Indoor Adult Cat Food","0","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Natural Maintenance","0","No","BLUE BUFFALO","1","999999","355142","203557","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BLU CT AD WILD INDR CHK 11LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","36.3885","",""
"","","","1100006","","0","50","1.25","","108","","5.29","2.78","2.78","Scheduled Order","6","Auto","210260299","0","0","0.38","All","LST","REG-1","0","0.13","0.312","0","","false","Veggie Sausage Large Chew Dog Treat","10","0","BRAND","","","DENTAL","Dog","Consumables","Treats","Dental","0","No","WHIMZEES","6","999999","355142","204825","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","WHMZ DG VEGGIE SAU LG 1ea","0","10","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","26","26","47.448","",""
"","","","1100010","","1","1","0.5","","73","","26.99","15.5","15.5","Scheduled Order","1","Auto","210260299","138","138","0.38","All","LST","REG-1","0","0.18","0.3932","207","","false","Stix Medium Chews Dog Treats","3","0","BRAND","","","DENTAL","Dog","Consumables","Treats","Dental","0","No","WHIMZEES","2","999999","355142","205940","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","15.5","26.99","","2026-08-21","1","WHMZ DG STIX CHW MD 14pc","1","2","","","","","21 Aug 2026 - "," ","","","1","1","0","0","","","false","42.5713","7","7","42.5713","2",""
"","","","1100038","6409258","0","1","0.25","","0","","128.99","82.27","82.27","Scheduled Order","1","Auto","210260299","0","0","0.08","All","LST","REG-1","1","0.08","0.2843","0","","false","Breed Health Nutrition Labrador Retriever Adult Dog Food","-1","0","BRAND","","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","207534","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCBHN DG LABR RTRVR AD 30LB","0","-1","","","","","21 Aug 2026 - "," ","","","0","0","0","82.27","","","false","","-13","-13","36.2199","",""
"","","","1100047","","0","1","0","","0","","80.99","55.88","55.88","Scheduled Order","1","Manual","210260299","0","0","0.08","All","LST","OPTN","0","0.29","1.0614","1","","false","Grain-Free Wild Caught Fish Meal Dog Food","1","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Maintenance","0","No","LIFETIME","1","999999","355142","208274","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","LT DG GF FSH 25LB","1","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","0","31.0038","",""
"","","","1100069","","0","1","0.25","","5","13.34","45.99","25.9807","29.98","Scheduled Order","1","Auto","210260299","0","0","0.08","All","LST","REG-1","0","0.05","0.1686","0","","false","Sensitive Stomach & Skin Chicken Recipe Small Breed Adult Dog Food","1","0","BRAND","SMALL","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Scientific Maintenance","0","No","HILL'S SCIENCE DIET","1","999999","355142","209263","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SD DG AD SS SM BRD 4LB","0","1","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","12","12","34.8119","",""
"","","","1100075","","0","24","0","","0","","3.49","2.1883","2.1883","Scheduled Order","3","Auto","210260299","0","0","0.69","All","LST","REG-1","0","0.3","1.0668","0","","false","Healthy Cuisine Roasted Chicken & Rice Medley Adult Cat Food","22","0","BRAND","","ADULT","GENERAL NUTRITION","Cat","Consumables","Food","Scientific Maintenance","0","No","HILL'S SCIENCE DIET","4","999999","355142","211259","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SD CT AD HC CHK&R 2.8OZ","0","22","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","31","31","37.298","",""
"","","","1100085","29924","2","1","0","","0","","13.99","8","8","Scheduled Order","2","Auto","210260299","0","0","0.15","All","LST","REG-1","0","0","0.0005","365","","false","Rewarding Life Chicken & Venison Recipe Dog Treats","2","0","BRAND","","ADULT","SOFT & CHEWY","Dog","Consumables","Treats","Reward/Training","0","No","WELLNESS","2","999999","355142","212935","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","16","27.98","","2026-08-21","2","WEL DG GF CHK&VEN 6oz","2","0","","","","","21 Aug 2026 - "," ","","","2","0","0","0","","","false","42.8163","13","13","42.8163","",""
"","","","1100086","29928","0","1","0","","0","","13.99","8","8","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","The Rewarding Life Chicken & Lamb Recipe Dog Treats","0","0","BRAND","","ADULT","SOFT & CHEWY","Dog","Consumables","Treats","Reward/Training","0","No","WELLNESS","1","999999","355142","213312","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","WEL DG GF CHK&LMB 6oz","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","42.8163","",""
"","","","1100100","","0","1","0","","0","","24.99","17.15","17.15","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0.02","0.0807","0","","false","Freeze-Dried Stella's Super Beef Dinner Patties Dog Food","1","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Culinary","0","No","STELLA & CHEWY'S","1","999999","355142","213706","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","S&C DG FD BF 5.5OZ","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","31.3725","",""
